"","date","currency","open","close","high","low","adj","volume","test","true","pred"
"19",2018-02-02,"LINK-AUD",0.644906,0.623989,0.660826,0.440764,0.623989,8987862,"training","Not Buy","Buy"
"20",2018-02-03,"LINK-AUD",0.630983,0.654249,0.687348,0.572045,0.654249,7350908,"training","Not Buy","Buy"
"21",2018-02-04,"LINK-AUD",0.654317,0.549558,0.663328,0.51042,0.549558,6542864,"training","Not Buy","Buy"
"22",2018-02-05,"LINK-AUD",0.544228,0.433603,0.550918,0.388918,0.433603,5519705,"training","Buy","Buy"
"23",2018-02-06,"LINK-AUD",0.436398,0.538766,0.55473,0.346173,0.538766,7735651,"training","Buy","Buy"
"24",2018-02-07,"LINK-AUD",0.539482,0.482174,0.564002,0.477451,0.482174,6657038,"test","Not Buy","Buy"
"25",2018-02-08,"LINK-AUD",0.480578,0.527973,0.554367,0.480148,0.527973,6789057,"training","Not Buy","Buy"
"26",2018-02-09,"LINK-AUD",0.529191,0.557155,0.565578,0.504084,0.557155,3901689,"training","Not Buy","Not Buy"
"27",2018-02-10,"LINK-AUD",0.557551,0.537542,0.614664,0.512311,0.537542,4448726,"training","Not Buy","Not Buy"
"28",2018-02-11,"LINK-AUD",0.53734,0.53217,0.55731,0.484334,0.53217,3253209,"test","Not Buy","Not Buy"
"29",2018-02-12,"LINK-AUD",0.53394,0.624007,0.661543,0.530339,0.624007,9731907,"training","Not Buy","Not Buy"
"30",2018-02-13,"LINK-AUD",0.622286,0.726064,0.795455,0.613508,0.726064,38523343,"training","Not Buy","Not Buy"
"31",2018-02-14,"LINK-AUD",0.717727,0.716858,0.742975,0.677311,0.716858,15078970,"training","Not Buy","Not Buy"
"32",2018-02-15,"LINK-AUD",0.716847,0.711724,0.730498,0.667272,0.711724,9177751,"training","Not Buy","Not Buy"
"33",2018-02-16,"LINK-AUD",0.707382,0.80853,0.842625,0.702427,0.80853,11863430,"test","Not Buy","Not Buy"
"34",2018-02-17,"LINK-AUD",0.814485,0.850066,0.864494,0.804634,0.850066,10161724,"training","Not Buy","Not Buy"
"35",2018-02-18,"LINK-AUD",0.855346,0.962914,0.988184,0.742193,0.962914,20157755,"training","Not Buy","Not Buy"
"36",2018-02-19,"LINK-AUD",0.960769,0.97909,1.107061,0.895626,0.97909,37887217,"training","Not Buy","Not Buy"
"37",2018-02-20,"LINK-AUD",0.975166,0.888344,1.035389,0.886598,0.888344,14804924,"test","Not Buy","Not Buy"
"38",2018-02-21,"LINK-AUD",0.882554,0.83836,0.932644,0.798772,0.83836,9041233,"training","Not Buy","Not Buy"
"39",2018-02-22,"LINK-AUD",0.839802,0.768053,0.914009,0.747152,0.768053,7245374,"test","Buy","Not Buy"
"40",2018-02-23,"LINK-AUD",0.767148,0.860374,0.862799,0.730624,0.860374,8801249,"training","Buy","Not Buy"
"41",2018-02-24,"LINK-AUD",0.861948,0.829986,0.91598,0.788599,0.829986,7117659,"training","Not Buy","Not Buy"
"42",2018-02-25,"LINK-AUD",0.823681,0.862101,0.892295,0.811902,0.862101,7391605,"training","Not Buy","Not Buy"
"43",2018-02-26,"LINK-AUD",0.85832,0.881047,0.889842,0.815344,0.881047,5241704,"test","Not Buy","Not Buy"
"44",2018-02-27,"LINK-AUD",0.881575,0.928984,0.94387,0.861213,0.928984,6963736,"training","Not Buy","Not Buy"
"45",2018-02-28,"LINK-AUD",0.929222,0.852161,0.950234,0.851542,0.852161,6369196,"training","Not Buy","Not Buy"
"46",2018-03-01,"LINK-AUD",0.85325,0.854025,0.877053,0.840793,0.854025,5141988,"training","Not Buy","Not Buy"
"47",2018-03-02,"LINK-AUD",0.852219,0.840513,0.869082,0.834562,0.840513,4845531,"training","Not Buy","Not Buy"
"48",2018-03-03,"LINK-AUD",0.839754,0.809562,0.862002,0.792347,0.809562,4568387,"test","Not Buy","Not Buy"
"49",2018-03-04,"LINK-AUD",0.810221,0.764433,0.824245,0.741745,0.764433,5471721,"test","Not Buy","Buy"
"50",2018-03-05,"LINK-AUD",0.766197,0.755716,0.78302,0.743323,0.755716,5835381,"test","Not Buy","Buy"
"51",2018-03-06,"LINK-AUD",0.75179,0.685856,0.751887,0.678921,0.685856,4135341,"training","Not Buy","Buy"
"52",2018-03-07,"LINK-AUD",0.685811,0.665919,0.727216,0.584579,0.665919,6854906,"training","Not Buy","Buy"
"53",2018-03-08,"LINK-AUD",0.661223,0.624499,0.670603,0.592793,0.624499,4361535,"training","Not Buy","Buy"
"54",2018-03-09,"LINK-AUD",0.623221,0.612582,0.632612,0.553541,0.612582,4346662,"test","Not Buy","Buy"
"55",2018-03-10,"LINK-AUD",0.60981,0.595809,0.651355,0.593699,0.595809,3174152,"training","Not Buy","Buy"
"56",2018-03-11,"LINK-AUD",0.593209,0.653338,0.657699,0.569256,0.653338,3215496,"training","Not Buy","Buy"
"57",2018-03-12,"LINK-AUD",0.650116,0.6482,0.716456,0.629906,0.6482,7004421,"training","Not Buy","Buy"
"58",2018-03-13,"LINK-AUD",0.644778,0.717538,0.720104,0.641142,0.717538,5379918,"training","Not Buy","Not Buy"
"59",2018-03-14,"LINK-AUD",0.720538,0.562956,0.734426,0.548149,0.562956,6710862,"training","Not Buy","Buy"
"60",2018-03-15,"LINK-AUD",0.561721,0.539023,0.564278,0.503615,0.539023,10865493,"test","Not Buy","Buy"
"61",2018-03-16,"LINK-AUD",0.536791,0.550194,0.572823,0.534312,0.550194,13314882,"training","Not Buy","Buy"
"62",2018-03-17,"LINK-AUD",0.549642,0.484653,0.549642,0.475414,0.484653,12108529,"training","Buy","Buy"
"63",2018-03-18,"LINK-AUD",0.48267,0.483786,0.493033,0.3684,0.483786,12624465,"training","Buy","Buy"
"64",2018-03-19,"LINK-AUD",0.480889,0.495191,0.500596,0.457986,0.495191,11671104,"training","Not Buy","Buy"
"65",2018-03-20,"LINK-AUD",0.502681,0.509446,0.522822,0.468847,0.509446,11571738,"training","Not Buy","Buy"
"66",2018-03-21,"LINK-AUD",0.510416,0.572962,0.591414,0.507098,0.572962,16495497,"test","Not Buy","Not Buy"
"67",2018-03-22,"LINK-AUD",0.571966,0.544889,0.590877,0.506623,0.544889,13932163,"test","Not Buy","Not Buy"
"68",2018-03-23,"LINK-AUD",0.545665,0.531627,0.554402,0.490836,0.531627,12794880,"training","Not Buy","Not Buy"
"69",2018-03-24,"LINK-AUD",0.538386,0.544549,0.562983,0.522243,0.544549,11694139,"training","Not Buy","Not Buy"
"70",2018-03-25,"LINK-AUD",0.533194,0.526862,0.54239,0.511679,0.526862,11138687,"training","Not Buy","Buy"
"71",2018-03-26,"LINK-AUD",0.526395,0.479102,0.535641,0.448435,0.479102,11756938,"training","Not Buy","Buy"
"72",2018-03-27,"LINK-AUD",0.478757,0.445778,0.480352,0.436285,0.445778,8657923,"training","Not Buy","Buy"
"73",2018-03-28,"LINK-AUD",0.44709,0.458644,0.468147,0.437487,0.458644,11007440,"training","Not Buy","Buy"
"74",2018-03-29,"LINK-AUD",0.460416,0.364698,0.462919,0.359152,0.364698,11518758,"training","Not Buy","Buy"
"75",2018-03-30,"LINK-AUD",0.365081,0.374536,0.397647,0.350202,0.374536,9942118,"training","Not Buy","Buy"
"76",2018-03-31,"LINK-AUD",0.373596,0.364996,0.388645,0.362875,0.364996,9574531,"training","Buy","Buy"
"77",2018-04-01,"LINK-AUD",0.364887,0.340555,0.370745,0.318613,0.340555,10366176,"training","Buy","Buy"
"78",2018-04-02,"LINK-AUD",0.342272,0.357663,0.363201,0.337904,0.357663,10059108,"training","Not Buy","Buy"
"79",2018-04-03,"LINK-AUD",0.358021,0.38468,0.388118,0.352007,0.38468,11333641,"training","Not Buy","Not Buy"
"80",2018-04-04,"LINK-AUD",0.384488,0.375856,0.390496,0.349475,0.375856,11567111,"training","Not Buy","Not Buy"
"81",2018-04-05,"LINK-AUD",0.374434,0.374185,0.401685,0.353329,0.374185,12699739,"test","Not Buy","Buy"
"82",2018-04-06,"LINK-AUD",0.371986,0.358387,0.377598,0.352833,0.358387,9995074,"training","Not Buy","Buy"
"83",2018-04-07,"LINK-AUD",0.358383,0.396253,0.397986,0.358323,0.396253,11294475,"test","Not Buy","Not Buy"
"84",2018-04-08,"LINK-AUD",0.39901,0.426126,0.430565,0.391209,0.426126,13104220,"training","Not Buy","Not Buy"
"85",2018-04-09,"LINK-AUD",0.427367,0.404634,0.44168,0.38979,0.404634,11716521,"training","Not Buy","Not Buy"
"86",2018-04-10,"LINK-AUD",0.413554,0.458374,0.460953,0.405175,0.458374,12289166,"training","Not Buy","Not Buy"
"87",2018-04-11,"LINK-AUD",0.459206,0.462879,0.484268,0.45415,0.462879,13660783,"training","Not Buy","Not Buy"
"88",2018-04-12,"LINK-AUD",0.461359,0.498661,0.503394,0.438955,0.498661,14872502,"training","Not Buy","Not Buy"
"89",2018-04-13,"LINK-AUD",0.499282,0.491299,0.538854,0.482056,0.491299,14514035,"training","Not Buy","Not Buy"
"90",2018-04-14,"LINK-AUD",0.489364,0.507349,0.538533,0.482828,0.507349,11805292,"training","Not Buy","Not Buy"
"91",2018-04-15,"LINK-AUD",0.508003,0.545479,0.549986,0.508003,0.545479,13825527,"test","Not Buy","Not Buy"
"92",2018-04-16,"LINK-AUD",0.545908,0.526873,0.549954,0.509201,0.526873,12690531,"training","Not Buy","Not Buy"
"93",2018-04-17,"LINK-AUD",0.526943,0.536691,0.570264,0.52377,0.536691,14755343,"test","Not Buy","Not Buy"
"94",2018-04-18,"LINK-AUD",0.538362,0.573122,0.574915,0.538154,0.573122,15126749,"training","Not Buy","Not Buy"
"95",2018-04-19,"LINK-AUD",0.573322,0.625463,0.625463,0.572219,0.625463,16825754,"test","Not Buy","Not Buy"
"96",2018-04-20,"LINK-AUD",0.625865,0.627661,0.640557,0.602523,0.627661,16502868,"training","Not Buy","Not Buy"
"97",2018-04-21,"LINK-AUD",0.628923,0.640611,0.644824,0.570486,0.640611,17681747,"test","Not Buy","Not Buy"
"98",2018-04-22,"LINK-AUD",0.641111,0.651927,0.661389,0.632202,0.651927,16618618,"test","Not Buy","Not Buy"
"99",2018-04-23,"LINK-AUD",0.65229,0.647875,0.663807,0.645988,0.647875,17314868,"training","Not Buy","Not Buy"
"100",2018-04-24,"LINK-AUD",0.647661,0.705883,0.710476,0.647831,0.705883,18872583,"training","Buy","Not Buy"
"101",2018-04-25,"LINK-AUD",0.700919,0.574104,0.70138,0.556239,0.574104,14661644,"training","Buy","Not Buy"
"102",2018-04-26,"LINK-AUD",0.578665,0.649031,0.650506,0.563847,0.649031,12543008,"training","Not Buy","Not Buy"
"103",2018-04-27,"LINK-AUD",0.649348,0.596155,0.649348,0.596155,0.596155,12595766,"training","Not Buy","Not Buy"
"104",2018-04-28,"LINK-AUD",0.596327,0.638982,0.640761,0.592047,0.638982,14652466,"test","Not Buy","Not Buy"
"105",2018-04-29,"LINK-AUD",0.638405,0.68108,0.691407,0.638405,0.68108,17478341,"training","Not Buy","Not Buy"
"106",2018-04-30,"LINK-AUD",0.685217,0.723265,0.790212,0.664667,0.723265,22061080,"training","Not Buy","Not Buy"
"107",2018-05-01,"LINK-AUD",0.725982,0.735732,0.751119,0.681712,0.735732,15727175,"test","Not Buy","Not Buy"
"108",2018-05-02,"LINK-AUD",0.733601,0.754444,0.771868,0.724472,0.754444,16049031,"test","Not Buy","Not Buy"
"109",2018-05-03,"LINK-AUD",0.756287,0.754277,0.771198,0.736049,0.754277,16614802,"training","Not Buy","Not Buy"
"110",2018-05-04,"LINK-AUD",0.75487,0.772349,0.789043,0.72487,0.772349,12614278,"training","Not Buy","Not Buy"
"111",2018-05-05,"LINK-AUD",0.772152,0.757702,0.80302,0.753786,0.757702,11817168,"test","Not Buy","Not Buy"
"112",2018-05-06,"LINK-AUD",0.755433,0.715671,0.768356,0.6837,0.715671,13586468,"test","Not Buy","Not Buy"
"113",2018-05-07,"LINK-AUD",0.71667,0.762195,0.766571,0.688743,0.762195,15415137,"training","Not Buy","Not Buy"
"114",2018-05-08,"LINK-AUD",0.765361,0.742588,0.80678,0.738789,0.742588,15377568,"training","Not Buy","Not Buy"
"115",2018-05-09,"LINK-AUD",0.743373,0.723497,0.759299,0.6977,0.723497,11728362,"training","Not Buy","Not Buy"
"116",2018-05-10,"LINK-AUD",0.725166,0.699592,0.771921,0.699111,0.699592,11672607,"training","Not Buy","Not Buy"
"117",2018-05-11,"LINK-AUD",0.702489,0.620483,0.71968,0.614488,0.620483,10129496,"training","Buy","Buy"
"118",2018-05-12,"LINK-AUD",0.617489,0.616398,0.635977,0.578133,0.616398,7845822,"training","Buy","Buy"
"119",2018-05-13,"LINK-AUD",0.615139,0.66683,0.673271,0.612729,0.66683,9627615,"training","Not Buy","Not Buy"
"120",2018-05-14,"LINK-AUD",0.666968,0.687292,0.690308,0.618253,0.687292,9903776,"training","Not Buy","Not Buy"
"121",2018-05-15,"LINK-AUD",0.687564,0.674975,0.724051,0.673129,0.674975,5433601,"training","Not Buy","Not Buy"
"122",2018-05-16,"LINK-AUD",0.675062,0.639738,0.680758,0.631176,0.639738,3066130,"training","Not Buy","Buy"
"123",2018-05-17,"LINK-AUD",0.639826,0.59228,0.648978,0.585944,0.59228,1616524,"training","Not Buy","Buy"
"124",2018-05-18,"LINK-AUD",0.590616,0.608229,0.62063,0.573945,0.608229,1649301,"training","Not Buy","Buy"
"125",2018-05-19,"LINK-AUD",0.608292,0.60323,0.625058,0.594937,0.60323,1520822,"training","Not Buy","Buy"
"126",2018-05-20,"LINK-AUD",0.604527,0.602461,0.621737,0.595532,0.602461,1363254,"training","Not Buy","Buy"
"127",2018-05-21,"LINK-AUD",0.6026,0.559836,0.611212,0.556908,0.559836,1961398,"training","Not Buy","Buy"
"128",2018-05-22,"LINK-AUD",0.560084,0.497489,0.560514,0.496157,0.497489,1781934,"training","Not Buy","Buy"
"129",2018-05-23,"LINK-AUD",0.497222,0.460925,0.508057,0.431671,0.460925,2208909,"training","Not Buy","Buy"
"130",2018-05-24,"LINK-AUD",0.459354,0.476319,0.481264,0.432509,0.476319,1313734,"test","Not Buy","Buy"
"131",2018-05-25,"LINK-AUD",0.478063,0.453983,0.486765,0.447018,0.453983,1170762,"training","Not Buy","Buy"
"132",2018-05-26,"LINK-AUD",0.454059,0.482812,0.501466,0.45165,0.482812,2823702,"training","Not Buy","Buy"
"133",2018-05-27,"LINK-AUD",0.482803,0.45692,0.482803,0.449559,0.45692,2034753,"training","Not Buy","Buy"
"134",2018-05-28,"LINK-AUD",0.457192,0.418622,0.462306,0.414023,0.418622,2510072,"training","Buy","Buy"
"135",2018-05-29,"LINK-AUD",0.418827,0.469407,0.470877,0.408512,0.469407,2745850,"training","Buy","Not Buy"
"136",2018-05-30,"LINK-AUD",0.470008,0.443638,0.481436,0.438626,0.443638,2493963,"test","Not Buy","Buy"
"137",2018-05-31,"LINK-AUD",0.443872,0.455989,0.465305,0.439028,0.455989,2504774,"training","Not Buy","Not Buy"
"138",2018-06-01,"LINK-AUD",0.455483,0.461939,0.475161,0.451547,0.461939,2311961,"training","Not Buy","Not Buy"
"139",2018-06-02,"LINK-AUD",0.464092,0.485474,0.489631,0.457891,0.485474,2552524,"training","Not Buy","Not Buy"
"140",2018-06-03,"LINK-AUD",0.486864,0.478782,0.493107,0.476775,0.478782,2358675,"test","Not Buy","Not Buy"
"141",2018-06-04,"LINK-AUD",0.476826,0.445052,0.479504,0.432357,0.445052,1937589,"training","Not Buy","Buy"
"142",2018-06-05,"LINK-AUD",0.443515,0.441022,0.449488,0.420817,0.441022,1509012,"training","Not Buy","Buy"
"143",2018-06-06,"LINK-AUD",0.440773,0.430463,0.449601,0.42175,0.430463,1250473,"training","Not Buy","Buy"
"144",2018-06-07,"LINK-AUD",0.43087,0.402955,0.43708,0.397412,0.402955,2016130,"training","Not Buy","Buy"
"145",2018-06-08,"LINK-AUD",0.403462,0.386174,0.422544,0.386174,0.386174,2174898,"test","Not Buy","Buy"
"146",2018-06-09,"LINK-AUD",0.388555,0.391559,0.408144,0.382018,0.391559,1290436,"training","Not Buy","Buy"
"147",2018-06-10,"LINK-AUD",0.39063,0.318237,0.39063,0.31373,0.318237,1847993,"test","Not Buy","Buy"
"148",2018-06-11,"LINK-AUD",0.318629,0.345929,0.347326,0.317614,0.345929,1081654,"test","Not Buy","Buy"
"149",2018-06-12,"LINK-AUD",0.348478,0.30187,0.35352,0.298581,0.30187,1444137,"training","Buy","Buy"
"150",2018-06-13,"LINK-AUD",0.301727,0.283427,0.30621,0.264016,0.283427,2041881,"training","Buy","Buy"
"151",2018-06-14,"LINK-AUD",0.283506,0.321452,0.328837,0.282282,0.321452,1640790,"training","Not Buy","Not Buy"
"152",2018-06-15,"LINK-AUD",0.321479,0.300439,0.322537,0.298676,0.300439,565184,"training","Not Buy","Buy"
"153",2018-06-16,"LINK-AUD",0.30038,0.298377,0.310462,0.281259,0.298377,660106,"training","Not Buy","Buy"
"154",2018-06-17,"LINK-AUD",0.298782,0.287637,0.305867,0.283587,0.287637,885815,"training","Not Buy","Buy"
"155",2018-06-18,"LINK-AUD",0.287806,0.283777,0.295346,0.274007,0.283777,876991,"training","Not Buy","Buy"
"156",2018-06-19,"LINK-AUD",0.283392,0.298775,0.303033,0.282381,0.298775,861269,"training","Not Buy","Not Buy"
"157",2018-06-20,"LINK-AUD",0.30128,0.306039,0.327064,0.285634,0.306039,1479514,"training","Not Buy","Not Buy"
"158",2018-06-21,"LINK-AUD",0.304518,0.288691,0.317857,0.287481,0.288691,1242724,"test","Not Buy","Buy"
"159",2018-06-22,"LINK-AUD",0.287863,0.25012,0.288722,0.237659,0.25012,1312724,"training","Not Buy","Buy"
"160",2018-06-23,"LINK-AUD",0.249749,0.260296,0.265359,0.247774,0.260296,636434,"training","Not Buy","Buy"
"161",2018-06-24,"LINK-AUD",0.260535,0.251336,0.260535,0.228358,0.251336,653694,"training","Not Buy","Buy"
"162",2018-06-25,"LINK-AUD",0.2511,0.242539,0.254737,0.240677,0.242539,720866,"test","Not Buy","Buy"
"163",2018-06-26,"LINK-AUD",0.242254,0.231053,0.250153,0.230824,0.231053,630662,"training","Not Buy","Buy"
"164",2018-06-27,"LINK-AUD",0.23098,0.234326,0.238896,0.224649,0.234326,613542,"training","Not Buy","Buy"
"165",2018-06-28,"LINK-AUD",0.234541,0.226413,0.238844,0.223984,0.226413,1382448,"training","Buy","Buy"
"166",2018-06-29,"LINK-AUD",0.226325,0.244626,0.247852,0.219457,0.244626,588016,"test","Buy","Not Buy"
"167",2018-06-30,"LINK-AUD",0.244508,0.306159,0.306978,0.244508,0.306159,1799067,"training","Not Buy","Not Buy"
"168",2018-07-01,"LINK-AUD",0.305597,0.299161,0.310778,0.290222,0.299161,747265,"test","Not Buy","Not Buy"
"169",2018-07-02,"LINK-AUD",0.301102,0.33933,0.344524,0.288721,0.33933,1134093,"test","Not Buy","Not Buy"
"170",2018-07-03,"LINK-AUD",0.3402,0.320615,0.353181,0.318438,0.320615,977597,"training","Not Buy","Not Buy"
"171",2018-07-04,"LINK-AUD",0.319539,0.314793,0.335583,0.311142,0.314793,836472,"training","Not Buy","Not Buy"
"172",2018-07-05,"LINK-AUD",0.313227,0.295862,0.327395,0.291401,0.295862,876069,"test","Not Buy","Not Buy"
"173",2018-07-06,"LINK-AUD",0.295851,0.309446,0.311991,0.292077,0.309446,616513,"training","Not Buy","Not Buy"
"174",2018-07-07,"LINK-AUD",0.310968,0.33635,0.344178,0.309734,0.33635,2304400,"training","Not Buy","Not Buy"
"175",2018-07-08,"LINK-AUD",0.333858,0.33187,0.340046,0.32232,0.33187,668609,"training","Not Buy","Not Buy"
"176",2018-07-09,"LINK-AUD",0.333459,0.314923,0.339527,0.314467,0.314923,770267,"training","Not Buy","Not Buy"
"177",2018-07-10,"LINK-AUD",0.314799,0.284784,0.316465,0.279587,0.284784,787873,"training","Not Buy","Not Buy"
"178",2018-07-11,"LINK-AUD",0.284174,0.280737,0.291276,0.274041,0.280737,721200,"training","Not Buy","Not Buy"
"179",2018-07-12,"LINK-AUD",0.281023,0.276254,0.287043,0.26096,0.276254,808480,"training","Not Buy","Not Buy"
"180",2018-07-13,"LINK-AUD",0.276611,0.270296,0.292893,0.26918,0.270296,1045505,"training","Not Buy","Not Buy"
"181",2018-07-14,"LINK-AUD",0.270712,0.26221,0.274245,0.259646,0.26221,672065,"test","Buy","Not Buy"
"182",2018-07-15,"LINK-AUD",0.263498,0.268721,0.272187,0.254823,0.268721,537647,"training","Buy","Not Buy"
"183",2018-07-16,"LINK-AUD",0.269908,0.300269,0.300875,0.25888,0.300269,940273,"training","Not Buy","Not Buy"
"184",2018-07-17,"LINK-AUD",0.300208,0.337094,0.344309,0.294165,0.337094,1152122,"training","Not Buy","Not Buy"
"185",2018-07-18,"LINK-AUD",0.337164,0.324115,0.347732,0.310738,0.324115,1234253,"training","Not Buy","Not Buy"
"186",2018-07-19,"LINK-AUD",0.328235,0.312013,0.329849,0.307442,0.312013,930440,"training","Not Buy","Not Buy"
"187",2018-07-20,"LINK-AUD",0.310416,0.291633,0.319627,0.285547,0.291633,785614,"training","Not Buy","Not Buy"
"188",2018-07-21,"LINK-AUD",0.293135,0.300446,0.300446,0.268199,0.300446,1330285,"training","Not Buy","Not Buy"
"189",2018-07-22,"LINK-AUD",0.301093,0.271202,0.301655,0.270435,0.271202,1181471,"training","Not Buy","Buy"
"190",2018-07-23,"LINK-AUD",0.272535,0.267078,0.288234,0.266155,0.267078,1018506,"test","Buy","Buy"
"191",2018-07-24,"LINK-AUD",0.265091,0.272894,0.279542,0.249476,0.272894,1429346,"training","Buy","Not Buy"
"192",2018-07-25,"LINK-AUD",0.270391,0.326862,0.354871,0.26617,0.326862,5560340,"training","Not Buy","Not Buy"
"193",2018-07-26,"LINK-AUD",0.328625,0.341327,0.380627,0.326307,0.341327,3223895,"training","Not Buy","Not Buy"
"194",2018-07-27,"LINK-AUD",0.342258,0.360448,0.382697,0.33391,0.360448,2742172,"test","Not Buy","Not Buy"
"195",2018-07-28,"LINK-AUD",0.360376,0.378199,0.387375,0.342989,0.378199,1597730,"training","Not Buy","Not Buy"
"196",2018-07-29,"LINK-AUD",0.380115,0.444281,0.468476,0.374067,0.444281,7199107,"training","Not Buy","Not Buy"
"197",2018-07-30,"LINK-AUD",0.445253,0.429694,0.485169,0.390007,0.429694,4983299,"training","Not Buy","Not Buy"
"198",2018-07-31,"LINK-AUD",0.423549,0.396191,0.423378,0.356261,0.396191,3062811,"training","Not Buy","Not Buy"
"199",2018-08-01,"LINK-AUD",0.400466,0.387954,0.416685,0.363872,0.387954,2088764,"test","Not Buy","Not Buy"
"200",2018-08-02,"LINK-AUD",0.389383,0.420682,0.431218,0.389357,0.420682,2655510,"training","Not Buy","Not Buy"
"201",2018-08-03,"LINK-AUD",0.421461,0.384896,0.421575,0.373335,0.384896,1973749,"training","Not Buy","Not Buy"
"202",2018-08-04,"LINK-AUD",0.385349,0.348728,0.387935,0.336606,0.348728,1736293,"test","Not Buy","Not Buy"
"203",2018-08-05,"LINK-AUD",0.347184,0.343497,0.347982,0.327203,0.343497,1172626,"training","Not Buy","Not Buy"
"204",2018-08-06,"LINK-AUD",0.343905,0.320248,0.35043,0.316364,0.320248,980010,"training","Not Buy","Not Buy"
"205",2018-08-07,"LINK-AUD",0.318066,0.315147,0.347591,0.31272,0.315147,1400040,"training","Buy","Buy"
"206",2018-08-08,"LINK-AUD",0.315604,0.307083,0.318442,0.295823,0.307083,1341342,"training","Buy","Buy"
"207",2018-08-09,"LINK-AUD",0.307274,0.374563,0.405912,0.30715,0.374563,8085675,"test","Not Buy","Not Buy"
"208",2018-08-10,"LINK-AUD",0.374683,0.376338,0.42721,0.369393,0.376338,6456356,"training","Not Buy","Not Buy"
"209",2018-08-11,"LINK-AUD",0.375981,0.370781,0.385745,0.324601,0.370781,4435232,"test","Not Buy","Not Buy"
"210",2018-08-12,"LINK-AUD",0.372025,0.389182,0.39573,0.35813,0.389182,3448579,"test","Not Buy","Not Buy"
"211",2018-08-13,"LINK-AUD",0.390007,0.356906,0.409876,0.356906,0.356906,3773709,"test","Not Buy","Not Buy"
"212",2018-08-14,"LINK-AUD",0.355425,0.37593,0.376604,0.312413,0.37593,4575680,"training","Not Buy","Not Buy"
"213",2018-08-15,"LINK-AUD",0.379918,0.35622,0.386039,0.353292,0.35622,3255200,"training","Not Buy","Not Buy"
"214",2018-08-16,"LINK-AUD",0.355266,0.369686,0.384906,0.346691,0.369686,2389346,"training","Not Buy","Not Buy"
"215",2018-08-17,"LINK-AUD",0.371945,0.398889,0.402112,0.368572,0.398889,2953403,"training","Not Buy","Not Buy"
"216",2018-08-18,"LINK-AUD",0.399747,0.373592,0.406525,0.356717,0.373592,2399781,"training","Not Buy","Not Buy"
"217",2018-08-19,"LINK-AUD",0.376647,0.413844,0.426279,0.375686,0.413844,3515347,"training","Not Buy","Not Buy"
"218",2018-08-20,"LINK-AUD",0.409533,0.391685,0.418279,0.389132,0.391685,1942118,"training","Not Buy","Not Buy"
"219",2018-08-21,"LINK-AUD",0.396643,0.423814,0.455824,0.38993,0.423814,5212826,"test","Not Buy","Not Buy"
"220",2018-08-22,"LINK-AUD",0.426083,0.429063,0.474517,0.413502,0.429063,3577635,"training","Not Buy","Not Buy"
"221",2018-08-23,"LINK-AUD",0.428797,0.443217,0.442,0.415504,0.443217,2911721,"training","Not Buy","Not Buy"
